"","year","title","bechdel_rating","id","titleid"
"4481",2004,"Ray",3130,3,"tt0350258"
"4482",2004,"Dawn of the Dead",3153,3,"tt0363547"
"4483",2004,"New York Minute",3198,3,"tt0363282"
"4484",2004,"2046",3234,3,"tt0212712"
"4485",2004,"Aviator, The",3261,1,"tt0338751"
"4486",2004,"Maria Full of Grace",3311,3,"tt0390221"
"4487",2004,"A Love Song for Bobby Long",3314,3,"tt0369672"
"4488",2004,"Third Society, The",3423,1,"tt0221637"
"4489",2004,"Scooby Doo 2: Monsters Unleashed",3450,3,"tt0331632"
"4490",2004,"Raising Helen",3454,3,"tt0350028"
"4491",2004,"Kung Fu Hustle",3554,0,"tt0373074"
"4492",2004,"3-Iron",3557,1,"tt0423866"
"4493",2004,"Spirit of Jeet Kune Do, The",3565,1,"tt0390205"
"4494",2004,"Crash",3609,3,"tt0375679"
"4495",2004,"Grudge, The",3642,3,"tt0391198"
"4496",2004,"13 Going on 30",3656,3,"tt0337563"
"4497",2004,"They Came Back",3705,3,"tt0378661"
"4498",2004,"Place Promised in Our Early Days, The",3772,1,"tt0381348"
"4499",2004,"Tales From The Crapper",3833,3,"tt0338479"
"4500",2004,"Polar Express, The",3971,1,"tt0338348"
"4501",2004,"Layer Cake",4011,1,"tt0375912"
"4502",2004,"Connie and Carla",4059,3,"tt0345074"
"4503",2004,"Gladiatress",4083,3,"tt0339072"
"4504",2004,"Nochnoy dozor (Night Watch)",4249,1,"tt0403358"
"4505",2004,"Ginger Snaps 2: Unleashed",4292,3,"tt0353489"
"4506",2004,"White Chicks",4298,3,"tt0381707"
"4507",2004,"Hellboy",4338,1,"tt0167190"
"4508",2004,"He Was Cool (Geunomeun meoshiteotda)",4368,3,"tt0415819"
"4509",2004,"Crimes of Fashion",4389,3,"tt0414923"
"4510",2004,"Life Aquatic with Steve Zissou, The",4408,2,"tt0362270"
"4511",2004,"Home on the Range",4438,3,"tt0299172"
"4512",2004,"Bratz the Video: Starrin&#39; &amp; Stylin&#39;",4453,3,"tt1469259"
"4513",2004,"Taxi",4486,3,"tt0316732"
"4514",2004,"Eulogy",4524,3,"tt0349416"
"4515",2004,"Secret Window",4525,1,"tt0363988"
"4516",2004,"Raise Your Voice",6150,3,"tt0361696"
"4517",2004,"Caribe",4565,3,"tt0439491"
"4518",2004,"Bride and Prejudice",4571,3,"tt0361411"
"4519",2004,"Nemmeno il destino",4587,1,"tt0435224"
"4520",2004,"Nina",4630,3,"tt0399412"
"4521",2004,"House of Voices (Saint Ange)",4726,3,"tt0367000"
"4522",2004,"Creep",4696,3,"tt0381966"
"4523",2004,"Holy Girl, The",4828,3,"tt0300270"
"4524",2004,"Village, The",4842,3,"tt0368447"
"4525",2004,"Bridget Jones: The Edge of Reason",4928,3,"tt0317198"
"4526",2004,"Shark Tale",4979,1,"tt0307453"
"4527",2004,"In Search of Santa",5038,3,"tt0439623"
"4528",2004,"Corpses",5047,3,"tt0409842"
"4529",2004,"Before Sunset",5117,0,"tt0381681"
"4530",2004,"Dodgeball: A True Underdog Story",5201,3,"tt0364725"
"4531",2004,"Meet the Fockers",5210,3,"tt0290002"
"4532",2004,"National Treasure",5336,2,"tt0368891"
"4533",2004,"Jennifer&#39;s Shadow",5392,3,"tt0382761"
"4534",2004,"Librarian: Quest for the Spear, The",5401,3,"tt0412915"
"4535",2004,"After the Sunset",5550,3,"tt0367479"
"4536",2004,"Taking Lives",6149,2,"tt0364045"
"4537",2004,"Dear Frankie",5573,3,"tt0377752"
"4538",2004,"Jersey Girl",5609,2,"tt0300051"
"4539",2004,"Bionicle 2: Legends of Metru Nui",5629,0,"tt0387658"
"4540",2004,"Machinist, The",5659,1,"tt0361862"
"4541",2004,"Perfect Score, The",5673,3,"tt0314498"
"4542",2004,"She Hate Me",5824,2,"tt0384533"
"4543",2004,"Being Julia",5877,3,"tt0340012"
"4544",2004,"Alexander",5920,1,"tt0346491"
"4545",2004,"Shutter",5952,1,"tt0440803"
"4546",2004,"Christmas with the Kranks",5968,3,"tt0388419"
"4547",2004,"Veer-Zaara",5976,3,"tt0420332"
"4548",2004,"Swades",5988,3,"tt0367110"
"4549",2004,"Without a Paddle",6008,3,"tt0364751"
"4550",2004,"Puppet Master vs Demonic Toys",6070,3,"tt0431340"
"4551",2004,"Lion King 1 1/2, The",6077,1,"tt0318403"
"4552",2004,"Mango Kiss",6257,3,"tt0304377"
"4553",2004,"Barbie as the Princess and the Pauper",6312,3,"tt0426955"
"4554",2004,"Prince and Me, The",6700,1,"tt0337697"
"4555",2004,"All the Ships at Sea",6739,3,"tt0459175"
"4556",2004,"9 Songs",6748,0,"tt0411705"
"4557",2004,"Door in the Floor, The",6842,1,"tt0348593"
"4558",2004,"Naruto the Movie: Ninja Clash in the Land of Snow",6907,3,"tt0476680"
"4559",2004,"Sea Inside, The",6923,3,"tt0369702"
"4560",2004,"Dead Man&#39;s Shoes",7119,1,"tt0419677"
"4561",2004,"Assassination of Richard Nixon, The",7145,1,"tt0364961"
"4562",2004,"Blessed",7234,3,"tt0390450"
"4563",2004,"Yu-Gi-Oh!: The Movie",7206,0,"tt0403703"
"4564",2004,"Romasanta",7342,2,"tt0374180"
"4565",2004,"Stage Beauty",7471,2,"tt0368658"
"4566",2004,"SpongeBob SquarePants Movie, The",7478,3,"tt0345950"
"4567",2004,"Sleepover",7602,3,"tt0368975"
"4568",2004,"A Separate Peace",7612,0,"tt0328400"
"4569",2004,"Before the Fall",7617,1,"tt0384369"
"4570",2004,"House of D",7639,1,"tt0372334"
"4571",2004,"Mindhunters",7648,1,"tt0297284"
"4572",2004,"One Point O",7653,1,"tt0317042"
"4573",2004,"Dirty Dancing: Havana Nights",7668,3,"tt0338096"
"4574",2004,"Punisher, The",7790,1,"tt0330793"
"4575",2004,"Blade: Trinity",7926,3,"tt0359013"
"4576",2004,"Edukators, The",7944,3,"tt0408777"
"4577",2004,"Passion of the Christ, The",8132,3,"tt0335345"
"4578",2004,"Magyar vandor",8545,0,"tt0370919"
"4579",2004,"Stop Mom Theresa!",8546,2,"tt0379071"
"4580",2004,"In my country",8680,3,"tt0349260"
"4581",2004,"Hotel",8610,3,"tt0415855"
"4582",2004,"MXP: Most Extreme Primate",8888,1,"tt0330588"
"4583",2004,"Stuck in the Suburbs",8959,3,"tt0410696"
"4584",2004,"Soul Plane",9120,3,"tt0367085"
"4585",2004,"Pokemon the Movie: Destiny Deoxys",9191,1,"tt0435286"
"4586",2004,"Walking Tall",9323,1,"tt0351977"
"4587",2004,"Marseille",9363,3,"tt0360779"
"4588",2004,"G.O.R.A.",9425,2,"tt0384116"
"4589",2004,"Confessions of Teenage Drama Queen",9480,3,"tt0361467"
"4590",2004,"Skeleton Man",9509,3,"tt0372832"
"4591",2004,"EuroTrip",9527,1,"tt0356150"
"4592",2004,"Daniel the Wizard",9685,1,"tt0421051"
"4593",2004,"M. Kumaran S/O Mahalakshmi",9960,2,"tt0459449"
"4594",2004,"Tremors 4: The Legend Begins",10362,3,"tt0334541"
"4595",2004,"Thunderbirds",10383,3,"tt0167456"
"4596",2004,"Dead Leaves",10602,3,"tt0439533"
"4597",2004,"Swing Girls",10636,3,"tt0435434"
"4598",2005,"Pleasure Drivers, The",21,3,"tt0425357"
"4599",2005,"Wild Things: Diamonds in the Rough",23,3,"tt0448179"
"4600",2005,"Batman Begins",40,1,"tt0372784"
"4601",2005,"Sin City",67,3,"tt0401792"
"4602",2005,"Hitchhiker&#39;s Guide to the Galaxy, The",76,1,"tt0371724"
"4603",2005,"V for Vendetta",89,3,"tt0434409"
"4604",2005,"Robots",99,1,"tt0358082"
"4605",2005,"Walk the Line",168,3,"tt0358273"
"4606",2005,"Serenity",204,3,"tt0379786"
"4607",2005,"Assault on Precinct 13",218,3,"tt0398712"
"4608",2005,"Kiss Kiss Bang Bang",229,1,"tt0373469"
"4609",2005,"Jarhead",250,0,"tt0418763"
"4610",2005,"Transamerica",262,3,"tt0407265"
"4611",2005,"Herbie Fully Loaded",328,3,"tt0400497"
"4612",2005,"Joyeux No&euml;l",330,0,"tt0424205"
"4613",2005,"Junebug",364,3,"tt0418773"
"4614",2005,"Man of the House",378,3,"tt0331933"
"4615",2005,"Descent, The",379,3,"tt0435625"
"4616",2005,"Thank You for Smoking",414,1,"tt0427944"
"4617",2005,"Hard Candy",415,3,"tt0424136"
"4618",2005,"Good Night, and Good Luck.",420,1,"tt0433383"
"4619",2005,"Hide and Seek",461,3,"tt0382077"
"4620",2005,"Island, The",517,3,"tt0399201"
"4621",2005,"Brick",561,1,"tt0393109"
"4622",2005,"Conversations with Other Women",604,0,"tt0435623"
"4623",2005,"Star Wars: Episode III - Revenge of the Sith",674,1,"tt0121766"
"4624",2005,"Water",685,3,"tt0240200"
"4625",2005,"King Kong",706,0,"tt0360717"
"4626",2005,"Imagine Me &amp;amp; You",719,3,"tt0421994"
"4627",2005,"Chinjeolhan geumjassi",735,3,"tt0451094"
"4628",2005,"North Country",756,3,"tt0395972"
"4629",2005,"Oliver Twist",788,1,"tt0380599"
"4630",2005,"40 Year Old Virgin, The",816,3,"tt0405422"
"4631",2005,"Skeleton Key, The",825,3,"tt0397101"
"4632",2005,"Broken Flowers",865,3,"tt0412019"
"4633",2005,"Casanova",914,3,"tt0402894"
"4634",2005,"Into Great Silence",1018,0,"tt0478160"
"4635",2005,"Sophie Scholl - Die letzten Tage",1044,3,"tt0426578"
"4636",2005,"Legend of Zorro, The",1059,1,"tt0386140"
"4637",2005,"War of the Worlds",1072,3,"tt0407304"
"4638",2005,"Miss Congeniality 2: Armed &amp; Fabulous",1074,3,"tt0385307"
"4639",2005,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",1470,3,"tt0363771"
"4640",2005,"Factotum",1422,1,"tt0417658"
"4641",2005,"Saw II",1425,3,"tt0432348"
"4642",2005,"Angel-A",1275,0,"tt0473753"
"4643",2005,"Doom",1149,1,"tt0419706"
"4644",2005,"Kingdom of Heaven",1150,0,"tt0320661"
"4645",2005,"Muppets&#39; Wizard of Oz, The",1587,3,"tt0422778"
"4646",2005,"New World, The",1532,3,"tt0402399"
"4647",2005,"Mostly Unfabulous Social Life of Ethan Green, The",1496,3,"tt0424287"
"4648",2005,"Corpse Bride",1390,3,"tt0121164"
"4649",2005,"Just Like Heaven",1396,3,"tt0425123"
"4650",2005,"AEon Flux",1627,3,"tt0402022"
"4651",2005,"Constant Gardener, The",1642,3,"tt0387131"
"4652",2005,"Sun, The",1644,0,"tt0439817"
"4653",2005,"In Her Shoes",1656,3,"tt0388125"
"4654",2005,"Squid and the Whale, The",1729,2,"tt0367089"
"4655",2005,"Waiting...",1753,3,"tt0348333"
"4656",2005,"A Bittersweet Life (Dalkomhan insaeng)",1761,2,"tt0456912"
"4657",2005,"Sky High",1819,3,"tt0405325"
"4658",2005,"Jacket, The",1872,2,"tt0366627"
"4659",2005,"Adventures of Sharkboy and Lavagirl 3-D, The",1907,1,"tt0424774"
"4660",2005,"Danny the dog",1913,1,"tt0342258"
"4661",2005,"Sisterhood of the Traveling Pants, The",1922,3,"tt0403508"
"4662",2005,"Mrs Palfrey at The Claremont",1951,3,"tt0421229"
"4663",2005,"Call of Cthulhu, The",2024,0,"tt0478988"
"4664",2005,"Brokeback Mountain",2037,2,"tt0388795"
"4665",2005,"Lord of War",2072,2,"tt0399295"
"4666",2005,"Me and You and Everyone We Know",2233,3,"tt0415978"
"4667",2005,"Enron: The Smartest Guys in the Room",2254,1,"tt1016268"
"4668",2005,"Wedding Crashers",2270,3,"tt0396269"
"4669",2005,"Red Eye",2290,3,"tt0421239"
"4670",2005,"Shopgirl",2291,2,"tt0338427"
"4671",2005,"Domino",2292,3,"tt0421054"
"4672",2005,"Kinky Boots",2293,3,"tt0434124"
"4673",2005,"Harry Potter and the Goblet of Fire",2334,1,"tt0330373"
"4674",2005,"Cinderella Man",2351,2,"tt0352248"
"4675",2005,"Nana",2369,3,"tt0471834"
"4676",2005,"Happy Endings",2398,3,"tt0361693"
"4677",2005,"Rent",2412,3,"tt0294870"
"4678",2005,"Charlie and the Chocolate Factory",2417,3,"tt0367594"
"4679",2005,"Sisters in Law",2458,3,"tt0474361"
"4680",2005,"Flightplan",2509,3,"tt0408790"
"4681",2005,"Strangers with Candy",2511,3,"tt0369994"
"4682",2005,"Fun with Dick and Jane",2518,3,"tt0369441"
"4683",2005,"Dark Water",2522,3,"tt0382628"
"4684",2005,"Fantastic Four",2541,1,"tt0120667"
"4685",2005,"Tristram Shandy: A Cock and Bull Story",2559,2,"tt0423409"
"4686",2005,"Ballad of Jack and Rose, The",2568,3,"tt0357110"
"4687",2005,"Coach Carter",2575,3,"tt0393162"
"4688",2005,"Fingersmith",2603,3,"tt0423651"
"4689",2005,"Tideland",2630,3,"tt0410764"
"4690",2005,"Dear Wendy",2687,1,"tt0342272"
"4691",2005,"Hoodwinked!",2739,3,"tt0443536"
"4692",2005,"Nine Lives",2933,3,"tt0420015"
"4693",2005,"L&#39;empire des loups",3046,3,"tt0402158"
"4694",2005,"Final Fantasy VII: Advent Children",3053,3,"tt0385700"
"4695",2005,"Madagascar",3149,0,"tt0351283"
"4696",2005,"Isolation",3184,1,"tt0446719"
"4697",2005,"Memoirs of a Geisha",3237,3,"tt0397535"
"4698",2005,"Hustle &amp; Flow",3246,3,"tt0410097"
"4699",2005,"MirrorMask",3266,3,"tt0366780"
"4700",2005,"Proof",3430,3,"tt0377107"
"4701",2005,"Mr. &amp; Mrs. Smith",3619,2,"tt0356910"
"4702",2005,"Devil&#39;s Rejects, The",3628,3,"tt0395584"
"4703",2005,"House of the Dead 2",3631,3,"tt0435665"
"4704",2005,"Ring Two, The",3660,3,"tt0377109"
"4705",2005,"Ice Princess",3677,3,"tt0396652"
"4706",2005,"Constantine",3697,1,"tt0360486"
"4707",2005,"Hostel",3698,1,"tt0450278"
"4708",2005,"Yours, Mine and Ours",3727,3,"tt0443295"
"4709",2005,"Wedding Date, The",3767,3,"tt0372532"
"4710",2005,"Legion of the Dead",3843,3,"tt0441041"
"4711",2005,"Capote",3991,3,"tt0379725"
"4712",2005,"Beauty Shop",3995,3,"tt0388500"
"4713",2005,"Barbie: Fairytopia",4039,3,"tt0450982"
"4714",2005,"Match Point",4077,3,"tt0416320"
"4715",2005,"Hitch",4113,2,"tt0386588"
"4716",2005,"Kids in America",4118,3,"tt0408961"
"4717",2005,"Must Love Dogs",4150,2,"tt0417001"
"4718",2005,"Single White Female 2: The Psycho",4171,3,"tt0448120"
"4719",2005,"Twelve and Holding",4178,3,"tt0417385"
"4720",2005,"BloodRayne",4218,3,"tt0383222"
"4721",2005,"Rumor Has It...",4229,3,"tt0398375"
"4722",2005,"Stealth",4233,1,"tt0382992"
"4723",2005,"Vampire Bats",4234,3,"tt0473105"
"4724",2005,"Pride and Prejudice",4254,3,"tt0414387"
"4725",2005,"Hate Crime",4339,2,"tt0415833"
"4726",2005,"Bratz: Rock Angelz",4352,3,"tt0492571"
"4727",2005,"Proposition, The",5455,1,"tt0421238"
"4728",2005,"Fog, The",4386,3,"tt0432291"
"4729",2005,"Adam &amp; Steve",4454,3,"tt0372122"
"4730",2005,"Munich",4518,1,"tt0408306"
"4731",2005,"Exorcism of Emily Rose, The",4528,3,"tt0404032"
"4732",2005,"Bewitched",4593,3,"tt0374536"
"4733",2005,"Three Burials of Melquiades Estrada, The",4629,3,"tt0419294"
"4734",2005,"20 centimetros",4648,3,"tt0421528"
"4735",2005,"Cursed",4676,3,"tt0257516"
"4736",2005,"Paradise Now",4724,1,"tt0445620"
"4737",2005,"Amityville Horror, The",4688,3,"tt0384806"
"4738",2005,"Son of the Mask",4711,1,"tt0362165"
"4739",2005,"Last Order: Final Fantasy VII",4718,0,"tt0489134"
"4740",2005,"Boynton Beach Club",4747,3,"tt0439478"
"4741",2005,"Le couperet",4761,3,"tt0422015"
"4742",2005,"White Noise",4769,1,"tt0375210"
"4743",2005,"Separate Lies",4783,1,"tt0369053"
"4744",2005,"Keeping Mum",4798,3,"tt0444653"
"4745",2005,"Transporter 2",4795,1,"tt0388482"
"4746",2005,"Gespenster",4834,3,"tt0419773"
"4747",2005,"Adam&#39;s Apples",4961,0,"tt0418455"
"4748",2005,"Boogeyman",4968,2,"tt0357507"
"4749",2005,"Rings",4992,1,"tt0449092"
"4750",2005,"Sweet Land",5012,3,"tt0428038"
"4751",2005,"Tjenare kungen",5030,3,"tt0423382"
"4752",2005,"Boy Eats Girl",5046,2,"tt0415679"
"4753",2005,"Die You Zombie Bastards!",5051,1,"tt0349349"
"4754",2005,"Mortuary",5059,3,"tt0415167"
"4755",2005,"Lords of Dogtown",5103,2,"tt0355702"
"4756",2005,"Zathura: A Space Adventure",5112,0,"tt0406375"
"4757",2005,"Barbie and the Magic of Pegasus",5166,3,"tt0480345"
"4758",2005,"Aura, The",5178,1,"tt0420509"
"4759",2005,"Star Wars: Revelations",5252,3,"tt0457489"
"4760",2005,"Valiant",5302,1,"tt0361089"
"4761",2005,"Turtles Are Surprisingly Fast Swimmers",5372,3,"tt0455577"
"4762",2005,"Gekijoban XXXHolic Manatsu no yoru no yume",5395,3,"tt0466405"
"4763",2005,"Urban Legends: Bloody Mary",5463,3,"tt0451957"
"4764",2005,"Swimmers",5498,3,"tt0384573"
"4765",2005,"Romance &amp; Cigarettes",5524,3,"tt0368222"
"4766",2005,"Bad Reputation",5547,3,"tt0478976"
"4767",2005,"C.R.A.Z.Y.",5697,3,"tt0401085"
"4768",2005,"Fr&aacute;giles (Fragile)",5747,3,"tt0422272"
"4769",2005,"A History of Violence",5800,3,"tt0399146"
"4770",2005,"Violin, The",5886,1,"tt0451966"
"4771",2005,"Breakfast on Pluto",6014,2,"tt0411195"
"4772",2005,"Rinne",6121,3,"tt0456630"
"4773",2005,"Die Hohle des gelben Hundes",6170,3,"tt0432325"
"4774",2005,"Prize Winner of Defiance, Ohio, The",6212,3,"tt0406158"
"4775",2005,"Longest Yard, The",6403,1,"tt0398165"
"4776",2005,"Funky Forest: The First Contact",6414,3,"tt0451829"
"4777",2005,"Little Manhattan",6485,3,"tt0412922"
"4778",2005,"Pacifier, The",6503,3,"tt0395699"
"4779",2005,"House of Wax",6568,2,"tt0397065"
"4780",2005,"Monster-in-Law",6575,0,"tt0369735"
"4781",2005,"Elektra",6640,3,"tt0357277"
"4782",2005,"Free Zone",7075,3,"tt0441761"
"4783",2005,"Rofuto",7184,3,"tt0443231"
"4784",2005,"Chicken Little",7193,1,"tt0371606"
"4785",2005,"Wolf Creek",7198,3,"tt0416315"
"4786",2005,"Linda Linda Linda",7248,3,"tt0468795"
"4787",2005,"Grey&#39;s Anatomy",7256,0,"tt0413573"
"4788",2005,"Little Einsteins",7266,1,"tt0756522"
"4789",2005,"13 Tzameti",7390,1,"tt0475169"
"4790",2005,"West Bank Story",7396,1,"tt0438575"
"4791",2005,"Perfect Man, The",7529,3,"tt0380623"
"4792",2005,"Four Brothers",7539,1,"tt0430105"
"4793",2005,"Cry_Wolf",7625,3,"tt0384286"
"4794",2005,"Kronk&#39;s New Groove",8139,3,"tt0401398"
"4795",2005,"Producers, The",8390,0,"tt0395251"
"4796",2005,"Twitches",8415,1,"tt0467421"
"4797",2005,"Little Fish",8453,3,"tt0382810"
"4798",2005,"Where the Truth Lies",8476,3,"tt0373450"
"4799",2005,"All the Invisible Children",8519,3,"tt0411098"
"4800",2005,"Stay",8532,1,"tt0371257"
"4801",2005,"Quiet, The",8537,3,"tt0414951"
"4802",2005,"Just Sex and Nothing Else",8544,2,"tt0402115"
"4803",2005,"Say Uncle",8550,2,"tt0401385"
"4804",2005,"Tickets",8664,0,"tt0418239"
"4805",2005,"Elizabethtown",8908,3,"tt0368709"
"4806",2005,"Wallace &amp; Gromit: The Curse of the Were-Rabbit",9092,1,"tt0312004"
"4807",2005,"La moustache",9139,2,"tt0428856"
"4808",2005,"Azumi 2: Death or Love",9550,3,"tt0431641"
"4809",2005,"Survival Island",9745,2,"tt0377309"
"4810",2005,"Chandramukhi",9959,2,"tt0449869"
"4811",2005,"Santa&#39;s Slay",10312,3,"tt0393685"
"4812",2005,"Tyler Perry&#146;s Diary of a mad black woman",10336,3,"tt0422093"
"4813",2005,"Family Stone, The",10422,3,"tt0356680"
"4814",2006,"Idiocracy",10,1,"tt0387808"
"4815",2006,"Devil Wears Prada, The",144,3,"tt0458352"
"4816",2006,"Pirates of the Caribbean: Dead Man&#39;s Chest",167,2,"tt0383574"
"4817",2006,"Penelope",171,3,"tt0472160"
"4818",2006,"Pursuit of Happyness, The",198,0,"tt0454921"
"4819",2006,"Holiday, The",215,3,"tt0457939"
"4820",2006,"Casino Royale",221,1,"tt0381061"
"4821",2006,"I Served the King of England",224,1,"tt0284363"
"4822",2006,"Brand Upon The Brain!",284,3,"tt0443455"
"4823",2006,"Crank",289,0,"tt0479884"
"4824",2006,"Marie Antoinette",290,3,"tt0422720"
"4825",2006,"X-Men: The Last Stand",317,3,"tt0376994"
"4826",2006,"Children of Men",332,3,"tt0206634"
"4827",2006,"Volver",366,3,"tt0441909"
"4828",2006,"Bandidas",370,3,"tt0416496"
"4829",2006,"Starter for 10",372,2,"tt0477095"
"4830",2006,"Night at the Museum",416,3,"tt0477347"
"4831",2006,"El laberinto del fauno (Pan's Labyrinth)",421,3,"tt0457430"
"4832",2006,"Little Children",521,3,"tt0404203"
"4833",2006,"Once",530,2,"tt0907657"
"4834",2006,"Stranger Than Fiction",559,3,"tt0420223"
"4835",2006,"Puccini for Beginners",603,3,"tt0492481"
"4836",2006,"Akeelah and the Bee",615,3,"tt0437800"
"4837",2006,"She&#39;s the Man",627,3,"tt0454945"
"4838",2006,"Little Miss Sunshine",648,3,"tt0449059"
"4839",2006,"Caffeine",650,3,"tt0460732"
"4840",2006,"Offside",653,3,"tt0499537"
"4841",2006,"Wind That Shakes the Barley, The",725,1,"tt0460989"
"4842",2006,"Amazing Grace",736,1,"tt0454776"
"4843",2006,"Bring It On: All or Nothing",762,3,"tt0490822"
"4844",2006,"Das Leben Der Anderen",791,0,"tt0405094"
"4845",2006,"Silent Hill",793,3,"tt0384537"
"4846",2006,"Zwartboek",830,3,"tt0389557"
"4847",2006,"Illusionist, The",893,0,"tt0443543"
"4848",2006,"Man of the Year",920,1,"tt0483726"
"4849",2006,"Inland Empire",921,3,"tt0460829"
"4850",2006,"Black Sheep",923,1,"tt0779982"
"4851",2006,"Still Life (Sanxia haoren)",934,2,"tt0859765"
"4852",2006,"Last Holiday",938,3,"tt0408985"
"4853",2006,"Nina&#39;s Heavenly Delights",976,3,"tt0435706"
"4854",2006,"For the Love of a Child",1022,3,"tt0479917"
"4855",2006,"Dead Girl, The",1189,3,"tt0783238"
"4856",2006,"Woods, The",1347,3,"tt0380066"
"4857",2006,"You, Me and Dupree",1558,1,"tt0463034"
"4858",2006,"Kidulthood",1481,3,"tt0435680"
"4859",2006,"Jackass Number Two",1302,1,"tt0493430"
"4860",2006,"Departed, The",1415,1,"tt0407887"
"4861",2006,"On the Trail of Igor Rizzi",1605,0,"tt0832958"
"4862",2006,"Liu hao chukou (Exit No. 6)",1505,3,"tt0934427"
"4863",2006,"300",1271,0,"tt0416449"
"4864",2006,"Friends with Money",1102,3,"tt0436331"
"4865",2006,"Lucky Number Slevin",1138,1,"tt0425210"
"4866",2006,"Eragon",1147,1,"tt0449010"
"4867",2006,"Art School Confidential",1152,3,"tt0364955"
"4868",2006,"Gray Matters",1523,3,"tt0375785"
"4869",2006,"Shortbus",1442,3,"tt0367027"
"4870",2006,"Bambi II",1596,1,"tt0447854"
"4871",2006,"Fast Food Nation",1449,3,"tt0460792"
"4872",2006,"Ice Age: The Meltdown",1581,1,"tt0438097"
"4873",2006,"A Few Days in September",1542,3,"tt0446442"
"4874",2006,"Big Bad Swim, The",1489,3,"tt0460721"
"4875",2006,"Queen, The",1412,3,"tt0436697"
"4876",2006,"For Your Consideration",1615,3,"tt0470765"
"4877",2006,"Stick It",1665,3,"tt0430634"
"4878",2006,"Slither",1702,3,"tt0439815"
"4879",2006,"Mulberry Street",1719,1,"tt0473514"
"4880",2006,"Smokin&#39; Aces",1811,3,"tt0475394"
"4881",2006,"Zoom",1853,3,"tt0383060"
"4882",2006,"Paprika",1864,3,"tt0851578"
"4883",2006,"Black Christmas",1873,3,"tt0454082"
"4884",2006,"Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time)",1878,3,"tt0808506"
"4885",2006,"Perfume: The Story of a Murderer",1888,3,"tt0396171"
"4886",2006,"Snakes on a Plane",1894,3,"tt0417148"
"4887",2006,"Miss Potter",1898,3,"tt0482546"
"4888",2006,"Running with Scissors",1910,3,"tt0439289"
"4889",2006,"Southland Tales",1927,3,"tt0405336"
"4890",2006,"Fountain, The",1937,3,"tt0414993"
"4891",2006,"Cars",1946,1,"tt0317219"
"4892",2006,"Tekkon kinkurito",2002,0,"tt0831888"
"4893",2006,"Nacho Libre",2026,0,"tt0457510"
"4894",2006,"Prestige, The",2036,1,"tt0482571"
"4895",2006,"Times and Winds",2057,3,"tt0855729"
"4896",2006,"Inside Man",2089,3,"tt0454848"
"4897",2006,"Architect, The",2117,3,"tt0466665"
"4898",2006,"Hula Girls",2199,3,"tt0768116"
"4899",2006,"I&#39;m Reed Fish",2260,2,"tt0464061"
"4900",2006,"Bonneville",2277,3,"tt0487195"
"4901",2006,"Dreamland",2297,3,"tt0417614"
"4902",2006,"A Guide to Recognizing Your Saints",2339,1,"tt0473488"
"4903",2006,"Good Shepherd, The",2340,0,"tt0343737"
"4904",2006,"Half Nelson",2359,3,"tt0468489"
"4905",2006,"A Scanner Darkly",2360,1,"tt0405296"
"4906",2006,"Page Turner, The",2405,3,"tt0487503"
"4907",2006,"Notes on a Scandal",2498,3,"tt0465551"
"4908",2006,"A Prairie Home Companion",2525,3,"tt0420087"
"4909",2006,"Fall, The",2527,3,"tt0460791"
"4910",2006,"Ultraviolet",2532,1,"tt0370032"
"4911",2006,"Guardian, The",2538,1,"tt0406816"
"4912",2006,"Gigolos, The",2566,1,"tt0462309"
"4913",2006,"Five Across the Eyes",2570,3,"tt0888019"
"4914",2006,"Bon Cop, Bad Cop",2572,1,"tt0479647"
"4915",2006,"We Are Marshall",2579,1,"tt0758794"
"4916",2006,"Letters from Iwo Jima",2580,1,"tt0498380"
"4917",2006,"Quinceanera",2598,3,"tt0451176"
"4918",2006,"After the Wedding",2610,2,"tt0457655"
"4919",2006,"Requiem",2615,3,"tt0454931"
"4920",2006,"Wristcutters: A Love Story",2616,1,"tt0477139"
"4921",2006,"Return To Halloweentown",2713,3,"tt0816520"
"4922",2006,"Il caimano (The Caiman)",2800,3,"tt0429727"
"4923",2006,"I&#39;m a Cyborg, But That&#39;s OK",2802,3,"tt0497137"
"4924",2006,"Science of Sleep, The",2898,3,"tt0354899"
"4925",2006,"A Crime",2900,1,"tt0489010"
"4926",2006,"Gymnast, The",2932,3,"tt0473074"
"4927",2006,"Clerks II",2941,3,"tt0424345"
"4928",2006,"Apart From That",2980,3,"tt0772154"
"4929",2006,"History Boys, The",3005,1,"tt0464049"
"4930",2006,"Rainbow Song",3014,3,"tt0804513"
"4931",2006,"Warau Mikaeru",3018,3,"tt0461612"
"4932",2006,"Curse of the Golden Flower",3051,2,"tt0473444"
"4933",2006,"Paris je t&#39;aime",3054,3,"tt0401711"
"4934",2006,"I Do",3080,3,"tt0478724"
"4935",2006,"Zombie Diaries, The",3127,3,"tt0876294"
"4936",2006,"This Film Is Not Yet Rated",3168,3,"tt0493459"
"4937",2006,"Love &amp; Suicide",3193,3,"tt0818940"
"4938",2006,"Material Girls",3199,3,"tt0433412"
"4939",2006,"Idlewild",3326,3,"tt0417225"
"4940",2006,"Aquamarine",3335,3,"tt0429591"
